# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 5455.3 12.4478 21.5601 20.3271
10000 5453.57 12.4464 21.5579 20.3249
15000 5452.84 12.4459 21.5569 20.324
20000 5464.95 12.4551 21.5728 20.3391
25000 5461.81 12.4527 21.5687 20.3352
30000 5461.99 12.4528 21.5689 20.3354
35000 5459.85 12.4512 21.5661 20.3327
40000 5462.37 12.4531 21.5694 20.3359
45000 5461.29 12.4523 21.568 20.3345
50000 5466.19 12.456 21.5745 20.3406
