# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 11531.8 22.5925 22.5925 22.5925
10000 11542.4 22.5995 22.5995 22.5995
15000 11546.7 22.6022 22.6022 22.6022
20000 11545.8 22.6017 22.6017 22.6017
25000 11546.5 22.6021 22.6021 22.6021
30000 11540.7 22.5983 22.5983 22.5983
35000 11542.3 22.5994 22.5994 22.5994
40000 11535.8 22.5951 22.5951 22.5951
45000 11548.4 22.6034 22.6034 22.6034
50000 11550.4 22.6047 22.6047 22.6047
