# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.34664
10000 -4.35321
15000 -4.35548
20000 -4.35762
25000 -4.35772
30000 -4.35999
35000 -4.3587
40000 -4.36001
45000 -4.35973
50000 -4.3597
