# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.21419
10000 -4.21445
15000 -4.21499
20000 -4.21606
25000 -4.22064
30000 -4.22137
35000 -4.2212
40000 -4.22243
45000 -4.22334
50000 -4.2241
