# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.33487
10000 -4.33632
15000 -4.33748
20000 -4.33686
25000 -4.34007
30000 -4.34268
35000 -4.34179
40000 -4.34316
45000 -4.34447
50000 -4.34541
