# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.27961
10000 -4.28087
15000 -4.28175
20000 -4.28188
25000 -4.28264
30000 -4.28017
35000 -4.2817
40000 -4.28084
45000 -4.28171
50000 -4.28208
