# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 4960.68 12.0596 20.8878 19.6932
10000 4941.48 12.044 20.8608 19.6677
15000 4936.8 12.0402 20.8542 19.6615
20000 4935.38 12.039 20.8522 19.6596
25000 4923.47 12.0293 20.8354 19.6438
30000 4922.2 12.0283 20.8336 19.6421
35000 4922.35 12.0284 20.8338 19.6423
40000 4924.59 12.0302 20.837 19.6453
45000 4928 12.033 20.8418 19.6498
50000 4925.22 12.0308 20.8379 19.6462
