# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.32247
10000 -4.32146
15000 -4.32184
20000 -4.32165
25000 -4.32199
30000 -4.32197
35000 -4.32216
40000 -4.3221
45000 -4.32243
50000 -4.32282
