# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 4891.81 12.0035 20.7907 19.6016
10000 4888.64 12.0009 20.7862 19.5974
15000 4884.29 11.9973 20.78 19.5916
20000 4882.01 11.9955 20.7768 19.5885
25000 4885.54 11.9984 20.7818 19.5933
30000 4886.83 11.9994 20.7836 19.595
35000 4886.93 11.9995 20.7837 19.5951
40000 4879.61 11.9935 20.7734 19.5853
45000 4881.31 11.9949 20.7758 19.5876
50000 4875.32 11.99 20.7673 19.5796
