# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.30983
10000 -4.31238
15000 -4.31222
20000 -4.31265
25000 -4.31249
30000 -4.3131
35000 -4.31305
40000 -4.31444
45000 -4.31859
50000 -4.31882
