# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.35133
10000 -4.35148
15000 -4.35144
20000 -4.3513
25000 -4.35158
30000 -4.35134
35000 -4.35145
40000 -4.3515
45000 -4.35171
50000 -4.35155
