# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -3.26773
10000 -3.26798
15000 -3.26794
20000 -3.26802
25000 -3.26775
30000 -3.26827
35000 -3.26769
40000 -3.26825
45000 -3.26848
50000 -3.2684
