# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 7384.54 13.7697 23.8499 22.4859
10000 7340.63 13.7424 23.8025 22.4412
15000 7305.61 13.7205 23.7646 22.4055
20000 7305.48 13.7204 23.7644 22.4053
25000 7261.34 13.6927 23.7165 22.3601
30000 7236.74 13.6772 23.6896 22.3348
35000 7199.89 13.654 23.6494 22.2968
40000 7198.6 13.6532 23.648 22.2955
45000 7201.61 13.6551 23.6513 22.2986
50000 7172.66 13.6367 23.6195 22.2687
