# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -3.34731
10000 -3.35023
15000 -3.35333
20000 -3.35569
25000 -3.35707
30000 -3.35826
35000 -3.36239
40000 -3.36582
45000 -3.36569
50000 -3.36723
