# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 14616 24.4498 24.4498 24.4498
10000 14610 24.4465 24.4465 24.4465
15000 14611.3 24.4472 24.4472 24.4472
20000 14626.8 24.4559 24.4559 24.4559
25000 14636.8 24.4614 24.4614 24.4614
30000 14652.3 24.4701 24.4701 24.4701
35000 14688.6 24.4902 24.4902 24.4902
40000 14694 24.4933 24.4933 24.4933
45000 14701.3 24.4973 24.4973 24.4973
50000 14612.7 24.448 24.448 24.448
