# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -3.24104
10000 -3.2419
15000 -3.24539
20000 -3.24781
25000 -3.25047
30000 -3.25296
35000 -3.25321
40000 -3.2569
45000 -3.26289
50000 -3.28221
