# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 7287.8 13.7093 23.7453 22.3873
10000 7255.11 13.6888 23.7097 22.3537
15000 7241.79 13.6804 23.6952 22.3401
20000 7255.06 13.6888 23.7097 22.3537
25000 7253.16 13.6876 23.7076 22.3517
30000 7254.91 13.6887 23.7095 22.3535
35000 7257.3 13.6902 23.7121 22.356
40000 7250.9 13.6862 23.7051 22.3494
45000 7249.3 13.6852 23.7034 22.3478
50000 7223.43 13.6689 23.6752 22.3212
