# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 7570.75 13.8845 24.0487 22.6733
10000 7557.63 13.8765 24.0348 22.6602
15000 7511.71 13.8483 23.986 22.6142
20000 7480.51 13.8291 23.9527 22.5829
25000 7488.8 13.8342 23.9616 22.5912
30000 7477.05 13.827 23.9491 22.5794
35000 7476.81 13.8268 23.9488 22.5791
40000 7477.29 13.8271 23.9493 22.5796
45000 7448.06 13.8091 23.9181 22.5502
50000 7447.29 13.8086 23.9173 22.5494
