# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -3.37809
10000 -3.3842
15000 -3.38739
20000 -3.39266
25000 -3.39526
30000 -3.39787
35000 -3.39881
40000 -3.40169
45000 -3.40324
50000 -3.4052
