# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -3.33261
10000 -3.333
15000 -3.33614
20000 -3.33919
25000 -3.34081
30000 -3.34165
35000 -3.34176
40000 -3.34157
45000 -3.34182
50000 -3.34161
