# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 7284.48 13.7072 23.7415 22.3837
10000 7226.02 13.6704 23.6779 22.3237
15000 7217.63 13.6652 23.6688 22.3151
20000 7248.9 13.6849 23.7029 22.3473
25000 7259.32 13.6914 23.7142 22.358
30000 7278.47 13.7035 23.7351 22.3777
35000 7240.66 13.6796 23.6938 22.3387
40000 7200.27 13.6542 23.6498 22.2972
45000 7187.62 13.6462 23.6359 22.2841
50000 7187.76 13.6463 23.6361 22.2843
