# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.27383
10000 -4.27425
15000 -4.27571
20000 -4.27494
25000 -4.27595
30000 -4.27489
35000 -4.27625
40000 -4.27588
45000 -4.27807
50000 -4.27807
