# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.27987
10000 -4.28797
15000 -4.28847
20000 -4.29054
25000 -4.29174
30000 -4.29247
35000 -4.29362
40000 -4.29505
45000 -4.29538
50000 -4.29701
