# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.24751
10000 -4.24839
15000 -4.24799
20000 -4.2493
25000 -4.24942
30000 -4.25028
35000 -4.25006
40000 -4.25102
45000 -4.25121
50000 -4.25093
