# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 5817.82 12.7176 22.0275 20.7677
10000 5814.25 12.715 22.023 20.7635
15000 5815.9 12.7162 22.0251 20.7654
20000 5814.49 12.7152 22.0233 20.7638
25000 5809.4 12.7114 22.0169 20.7577
30000 5798.76 12.7037 22.0034 20.745
35000 5794.44 12.7005 21.998 20.7399
40000 5795.59 12.7014 21.9994 20.7412
45000 5787.61 12.6955 21.9893 20.7317
50000 5786.21 12.6945 21.9875 20.73
