# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 6018.18 12.8619 22.2775 21.0034
10000 6026.5 12.8678 22.2878 21.0131
15000 6008.13 12.8548 22.2651 20.9917
20000 5992 12.8433 22.2452 20.9729
25000 5994.04 12.8447 22.2476 20.9753
30000 5989.85 12.8417 22.2425 20.9704
35000 5985.47 12.8386 22.2371 20.9653
40000 5990.38 12.8421 22.2431 20.971
45000 5992.4 12.8435 22.2456 20.9734
50000 5992.18 12.8434 22.2454 20.9731
