# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -3.98663
10000 -3.98827
15000 -3.99223
20000 -3.99768
25000 -3.99792
30000 -3.9992
35000 -3.99953
40000 -4.00038
45000 -3.99928
50000 -4.00018
