# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 6034.26 12.8734 22.2973 21.0221
10000 6030.16 12.8705 22.2923 21.0174
15000 6023.48 12.8657 22.2841 21.0096
20000 6025.57 12.8672 22.2866 21.012
25000 6028.06 12.869 22.2897 21.0149
30000 6030.03 12.8704 22.2921 21.0172
35000 6025.8 12.8674 22.2869 21.0123
40000 6023.46 12.8657 22.284 21.0096
45000 6015.96 12.8603 22.2748 21.0009
50000 6014.25 12.8591 22.2727 20.9989
