# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 11937.6 22.8545 22.8545 22.8545
10000 11930.2 22.8498 22.8498 22.8498
15000 11924 22.8459 22.8459 22.8459
20000 11928.7 22.8488 22.8488 22.8488
25000 11921.5 22.8442 22.8442 22.8442
30000 11925 22.8464 22.8464 22.8464
35000 11914.8 22.84 22.84 22.84
40000 11913.5 22.8391 22.8391 22.8391
45000 11905.1 22.8338 22.8338 22.8338
50000 11909 22.8362 22.8362 22.8362
