# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 6042.21 12.879 22.3071 21.0313
10000 6030.08 12.8704 22.2921 21.0172
15000 6021.31 12.8641 22.2813 21.0071
20000 6010.55 12.8565 22.2681 20.9945
25000 6014.75 12.8595 22.2733 20.9994
30000 6021.21 12.8641 22.2812 21.0069
35000 6013.18 12.8584 22.2713 20.9976
40000 6006.19 12.8534 22.2627 20.9894
45000 6009.19 12.8555 22.2664 20.9929
50000 5999.97 12.8489 22.255 20.9822
