# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 6012.65 12.858 22.2707 20.997
10000 6003.31 12.8513 22.2591 20.9861
15000 6007.21 12.8541 22.264 20.9907
20000 5990.36 12.8421 22.2431 20.971
25000 5983.37 12.8371 22.2345 20.9629
30000 5984.42 12.8378 22.2358 20.9641
35000 5981.91 12.836 22.2327 20.9612
40000 6004.72 12.8523 22.2609 20.9878
45000 6008.47 12.855 22.2655 20.9921
50000 5997.3 12.847 22.2517 20.9791
