# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -3.91934
10000 -3.9192
15000 -3.91933
20000 -3.91985
25000 -3.92016
30000 -3.92025
35000 -3.92029
40000 -3.92001
45000 -3.91998
50000 -3.91997
