# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -3.9018
10000 -3.90459
15000 -3.90554
20000 -3.9066
25000 -3.90734
30000 -3.90759
35000 -3.90804
40000 -3.90843
45000 -3.91
50000 -3.91154
