# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 6013.85 12.8589 22.2722 20.9984
10000 5999.68 12.8487 22.2547 20.9819
15000 5996.48 12.8465 22.2507 20.9782
20000 5995.2 12.8455 22.2491 20.9767
25000 5992.16 12.8434 22.2454 20.9731
30000 5992.35 12.8435 22.2456 20.9734
35000 5993.78 12.8445 22.2474 20.975
40000 5990.61 12.8423 22.2435 20.9713
45000 5992.8 12.8438 22.2462 20.9739
50000 5986.81 12.8395 22.2388 20.9669
