# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 6518.89 13.2092 22.8789 21.5705
10000 6525.56 13.2136 22.8867 21.5778
15000 6542.7 13.2252 22.9067 21.5967
20000 6537.78 13.2219 22.901 21.5913
25000 6516.05 13.2072 22.8756 21.5673
30000 6511.73 13.2043 22.8705 21.5625
35000 6517.99 13.2085 22.8778 21.5694
40000 6525.39 13.2135 22.8865 21.5776
45000 6506.81 13.201 22.8647 21.5571
50000 6478.09 13.1815 22.8311 21.5253
