# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 13074.3 23.5581 23.5581 23.5581
10000 13064.6 23.5522 23.5522 23.5522
15000 13066.3 23.5532 23.5532 23.5532
20000 13070 23.5555 23.5555 23.5555
25000 13069.3 23.555 23.555 23.555
30000 13073.6 23.5576 23.5576 23.5576
35000 13070.3 23.5557 23.5557 23.5557
40000 13076.7 23.5595 23.5595 23.5595
45000 13085.4 23.5647 23.5647 23.5647
50000 13080.3 23.5617 23.5617 23.5617
