# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -3.95257
10000 -3.95946
15000 -3.961
20000 -3.9633
25000 -3.96525
30000 -3.96566
35000 -3.96732
40000 -3.96813
45000 -3.9718
50000 -3.97604
