# FCC structure - OPTIMIZED (smaller supercell)
# Composition: {'Al': 0.25, 'Fe': 0.0, 'Ni': 0.75}
# Generated for Assignment 2 - MM309 (Optimized)

864 atoms
3 atom types

0.0 21.91500000 xlo xhi
0.0 21.91500000 ylo yhi
0.0 21.91500000 zlo zhi

Masses

1 26.9815  # Al
2 55.8450  # Fe
3 58.6934  # Ni

Atoms # atomic

1 3 0.00000000 0.00000000 0.00000000
2 3 1.82625000 1.82625000 0.00000000
3 3 1.82625000 0.00000000 1.82625000
4 3 0.00000000 1.82625000 1.82625000
5 3 0.00000000 0.00000000 3.65250000
6 1 1.82625000 1.82625000 3.65250000
7 3 1.82625000 0.00000000 5.47875000
8 3 0.00000000 1.82625000 5.47875000
9 3 0.00000000 0.00000000 7.30500000
10 3 1.82625000 1.82625000 7.30500000
11 3 1.82625000 0.00000000 9.13125000
12 3 0.00000000 1.82625000 9.13125000
13 3 0.00000000 0.00000000 10.95750000
14 3 1.82625000 1.82625000 10.95750000
15 3 1.82625000 0.00000000 12.78375000
16 3 0.00000000 1.82625000 12.78375000
17 3 0.00000000 0.00000000 14.61000000
18 3 1.82625000 1.82625000 14.61000000
19 1 1.82625000 0.00000000 16.43625000
20 3 0.00000000 1.82625000 16.43625000
21 3 0.00000000 0.00000000 18.26250000
22 3 1.82625000 1.82625000 18.26250000
23 1 1.82625000 0.00000000 20.08875000
24 3 0.00000000 1.82625000 20.08875000
25 3 0.00000000 3.65250000 0.00000000
26 3 1.82625000 5.47875000 0.00000000
27 1 1.82625000 3.65250000 1.82625000
28 3 0.00000000 5.47875000 1.82625000
29 3 0.00000000 3.65250000 3.65250000
30 3 1.82625000 5.47875000 3.65250000
31 3 1.82625000 3.65250000 5.47875000
32 1 0.00000000 5.47875000 5.47875000
33 3 0.00000000 3.65250000 7.30500000
34 3 1.82625000 5.47875000 7.30500000
35 1 1.82625000 3.65250000 9.13125000
36 3 0.00000000 5.47875000 9.13125000
37 3 0.00000000 3.65250000 10.95750000
38 3 1.82625000 5.47875000 10.95750000
39 3 1.82625000 3.65250000 12.78375000
40 3 0.00000000 5.47875000 12.78375000
41 3 0.00000000 3.65250000 14.61000000
42 1 1.82625000 5.47875000 14.61000000
43 3 1.82625000 3.65250000 16.43625000
44 3 0.00000000 5.47875000 16.43625000
45 3 0.00000000 3.65250000 18.26250000
