# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -3.85853
10000 -3.8584
15000 -3.85888
20000 -3.85895
25000 -3.86135
30000 -3.86372
35000 -3.86439
40000 -3.86453
45000 -3.8648
50000 -3.86447
