# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -3.9107
10000 -3.91398
15000 -3.91244
20000 -3.91293
25000 -3.91139
30000 -3.91583
35000 -3.91742
40000 -3.92132
45000 -3.92405
50000 -3.92729
