# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 6593.21 13.2591 22.9655 21.6521
10000 6606.11 13.2678 22.9805 21.6662
15000 6602.9 13.2656 22.9767 21.6627
20000 6615.99 13.2744 22.9919 21.677
25000 6587.67 13.2554 22.9591 21.646
30000 6594.96 13.2603 22.9676 21.654
35000 6575.55 13.2473 22.945 21.6327
40000 6596.71 13.2615 22.9695 21.6559
45000 6585.3 13.2538 22.9563 21.6434
50000 6587.82 13.2555 22.9593 21.6462
