# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 5313.83 12.3392 21.3721 20.1498
10000 5316.5 12.3413 21.3757 20.1532
15000 5315.58 12.3406 21.3745 20.152
20000 5317.45 12.342 21.377 20.1544
25000 5314.33 12.3396 21.3728 20.1505
30000 5314.05 12.3394 21.3724 20.1501
35000 5315.7 12.3407 21.3746 20.1522
40000 5316.13 12.341 21.3752 20.1527
45000 5316.14 12.341 21.3752 20.1528
50000 5318.94 12.3432 21.379 20.1563
