# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 5322.11 12.3456 21.3832 20.1603
10000 5320.73 12.3445 21.3814 20.1586
15000 5317.22 12.3418 21.3767 20.1541
20000 5316.91 12.3416 21.3763 20.1537
25000 5317.33 12.3419 21.3768 20.1543
30000 5317.7 12.3422 21.3773 20.1547
35000 5319.96 12.3439 21.3803 20.1576
40000 5314.89 12.34 21.3736 20.1512
45000 5316.6 12.3413 21.3758 20.1533
50000 5315.26 12.3403 21.374 20.1516
