# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 5370.62 12.383 21.448 20.2213
10000 5370.22 12.3827 21.4475 20.2209
15000 5370.07 12.3826 21.4472 20.2207
20000 5373.91 12.3855 21.4524 20.2255
25000 5377.91 12.3886 21.4577 20.2305
30000 5369.68 12.3823 21.4467 20.2202
35000 5374.5 12.386 21.4532 20.2262
40000 5372.88 12.3847 21.451 20.2242
45000 5369.93 12.3825 21.4471 20.2205
50000 5374.43 12.3859 21.4531 20.2261
