# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.93869
10000 -4.93946
15000 -4.94038
20000 -4.94087
25000 -4.94026
30000 -4.94138
35000 -4.94202
40000 -4.94251
45000 -4.94315
50000 -4.94644
