# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 10634.5 21.9907 21.9907 21.9907
10000 10632 21.989 21.989 21.989
15000 10629.2 21.987 21.987 21.987
20000 10629.1 21.987 21.987 21.987
25000 10634.1 21.9904 21.9904 21.9904
30000 10627.4 21.9858 21.9858 21.9858
35000 10624.1 21.9835 21.9835 21.9835
40000 10628.8 21.9867 21.9867 21.9867
45000 10628.6 21.9866 21.9866 21.9866
50000 10628 21.9862 21.9862 21.9862
