# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 5259.63 12.2971 21.2992 20.0811
10000 5260.87 12.2981 21.3009 20.0827
15000 5260.62 12.2979 21.3006 20.0824
20000 5261.17 12.2983 21.3013 20.0831
25000 5260.14 12.2975 21.2999 20.0818
30000 5261 12.2982 21.3011 20.0829
35000 5257.66 12.2956 21.2966 20.0786
40000 5262.12 12.2991 21.3026 20.0843
45000 5261.71 12.2987 21.302 20.0837
50000 5260.54 12.2978 21.3005 20.0823
