# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 10526.5 21.916 21.916 21.916
10000 10529.1 21.9178 21.9178 21.9178
15000 10523.6 21.914 21.914 21.914
20000 10529 21.9177 21.9177 21.9177
25000 10524.5 21.9146 21.9146 21.9146
30000 10524.6 21.9147 21.9147 21.9147
35000 10524.9 21.9149 21.9149 21.9149
40000 10524.7 21.9147 21.9147 21.9147
45000 10527.8 21.9169 21.9169 21.9169
50000 10523.1 21.9137 21.9137 21.9137
