# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.90971
10000 -4.9098
15000 -4.91315
20000 -4.91071
25000 -4.9121
30000 -4.91199
35000 -4.91255
40000 -4.91231
45000 -4.91351
50000 -4.91315
