# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 5520.43 12.4971 21.6456 20.4077
10000 5525.13 12.5006 21.6517 20.4135
15000 5523.01 12.499 21.649 20.4108
20000 5526.09 12.5014 21.653 20.4146
25000 5521.6 12.498 21.6471 20.4091
30000 5522.55 12.4987 21.6484 20.4103
35000 5522.52 12.4987 21.6483 20.4102
40000 5520.15 12.4969 21.6452 20.4073
45000 5521.83 12.4982 21.6474 20.4094
50000 5523.43 12.4994 21.6495 20.4114
