# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.2147
10000 -4.22118
15000 -4.22255
20000 -4.22229
25000 -4.22335
30000 -4.22315
35000 -4.2299
40000 -4.23325
45000 -4.23577
50000 -4.23702
