# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 10457.1 21.8677 21.8677 21.8677
10000 10459 21.8691 21.8691 21.8691
15000 10457.9 21.8683 21.8683 21.8683
20000 10460.3 21.87 21.87 21.87
25000 10458.6 21.8688 21.8688 21.8688
30000 10460.1 21.8698 21.8698 21.8698
35000 10460.3 21.8699 21.8699 21.8699
40000 10461.7 21.871 21.871 21.871
45000 10457.5 21.868 21.868 21.868
50000 10463.4 21.8721 21.8721 21.8721
