# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.48997
10000 -4.48956
15000 -4.48891
20000 -4.48898
25000 -4.48994
30000 -4.48953
35000 -4.48909
40000 -4.48928
45000 -4.48909
50000 -4.48944
