# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.51632
10000 -4.51635
15000 -4.5162
20000 -4.51647
25000 -4.51642
30000 -4.51614
35000 -4.51648
40000 -4.51651
45000 -4.5164
50000 -4.51609
