# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 4770.79 11.9037 20.6178 19.4386
10000 4766.36 11.9 20.6114 19.4326
15000 4762.09 11.8964 20.6052 19.4268
20000 4762.98 11.8972 20.6065 19.428
25000 4765.27 11.8991 20.6098 19.4311
30000 4760.94 11.8955 20.6036 19.4252
35000 4757.68 11.8928 20.5989 19.4208
40000 4756.79 11.892 20.5976 19.4196
45000 4760.88 11.8954 20.6035 19.4252
50000 4758.05 11.8931 20.5994 19.4213
