# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.4835
10000 -4.48394
15000 -4.48399
20000 -4.48372
25000 -4.48609
30000 -4.48721
35000 -4.487
40000 -4.48747
45000 -4.48796
50000 -4.48842
