# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.48865
10000 -4.48877
15000 -4.48873
20000 -4.4884
25000 -4.49166
30000 -4.49248
35000 -4.49268
40000 -4.51186
45000 -4.52903
50000 -4.53103
