# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 9470.19 21.1569 21.1569 21.1569
10000 9468.33 21.1556 21.1556 21.1556
15000 9474.79 21.1604 21.1604 21.1604
20000 9470.18 21.1569 21.1569 21.1569
25000 9468.26 21.1555 21.1555 21.1555
30000 9474.94 21.1605 21.1605 21.1605
35000 9474.27 21.16 21.16 21.16
40000 9474.46 21.1601 21.1601 21.1601
45000 9474 21.1598 21.1598 21.1598
50000 9471.2 21.1577 21.1577 21.1577
