# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.77618
10000 -4.77676
15000 -4.77564
20000 -4.77718
25000 -4.7772
30000 -4.77664
35000 -4.77629
40000 -4.77661
45000 -4.77598
50000 -4.7766
