# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 10107.7 21.6214 21.6214 21.6214
10000 10107.2 21.621 21.621 21.621
15000 10106.9 21.6209 21.6209 21.6209
20000 10107.6 21.6213 21.6213 21.6213
25000 10107.7 21.6214 21.6214 21.6214
30000 10106.2 21.6203 21.6203 21.6203
35000 10107.3 21.6211 21.6211 21.6211
40000 10107.3 21.6212 21.6212 21.6212
45000 10107.3 21.6212 21.6212 21.6212
50000 10108 21.6216 21.6216 21.6216
