# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.74357
10000 -4.74312
15000 -4.74374
20000 -4.74399
25000 -4.74513
30000 -4.74663
35000 -4.74702
40000 -4.74802
45000 -4.74804
50000 -4.7482
