# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.71652
10000 -4.71613
15000 -4.71791
20000 -4.72058
25000 -4.7225
30000 -4.72358
35000 -4.72528
40000 -4.72462
45000 -4.72554
50000 -4.72524
