# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 5236.6 12.2791 21.2681 20.0517
10000 5237.35 12.2797 21.2691 20.0527
15000 5237.97 12.2802 21.2699 20.0535
20000 5238.53 12.2806 21.2707 20.0542
25000 5240.12 12.2819 21.2729 20.0562
30000 5238.69 12.2808 21.2709 20.0544
35000 5236.86 12.2793 21.2684 20.0521
40000 5236.97 12.2794 21.2686 20.0522
45000 5237.17 12.2796 21.2689 20.0525
50000 5235.74 12.2785 21.2669 20.0506
