# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 10180.7 21.6734 21.6734 21.6734
10000 10180.3 21.673 21.673 21.673
15000 10180.8 21.6734 21.6734 21.6734
20000 10180.5 21.6732 21.6732 21.6732
25000 10180.5 21.6732 21.6732 21.6732
30000 10181.7 21.674 21.674 21.674
35000 10181.4 21.6738 21.6738 21.6738
40000 10181.9 21.6741 21.6741 21.6741
45000 10180.8 21.6734 21.6734 21.6734
50000 10180.8 21.6734 21.6734 21.6734
